SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charge_ratio,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61-72,Churn
0,0,0,35,1,0,95.5,3418.2,0.02793868117722778,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,64,1,1,100.3,6603.8,0.015188224961385869,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,0
0,1,1,58,0,1,55.5,3166.9,0.017525024471881017,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,0
1,0,0,18,1,1,49.85,865.75,0.05758013283280393,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0
0,1,1,67,1,1,89.55,6373.1,0.014051246646059216,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,1,1,63,1,1,19.15,1177.05,0.016269487277515822,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,0
0,1,0,60,1,1,99.8,5985.75,0.0166729315457545,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0
1,0,0,9,1,1,84.4,732.5,0.11522184300341298,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1
0,1,1,70,1,1,113.05,7869.05,0.014366410176577858,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0
0,1,0,15,1,1,101.1,1504.05,0.06721851002293806,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1
0,0,1,48,1,0,19.95,936.7,0.02129817444219067,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
0,1,0,12,1,1,74.15,741.4,0.10001348799568385,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
1,1,0,71,1,1,92.0,6585.2,0.013970722225596793,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0
1,0,0,44,1,0,73.85,3122.4,0.023651678196259285,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,1,1,1,50.45,50.45,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,45,1,0,24.45,1088.25,0.022467263955892488,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,0
0,0,0,23,1,0,24.8,615.35,0.04030226700251889,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,1,0,43,1,1,64.85,2908.2,0.022299016573825735,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,0
0,0,0,35,1,0,20.75,739.9,0.028044330314907422,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0
0,1,0,9,1,1,68.95,593.85,0.11610676096657405,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0,0,0,12,1,1,99.95,1132.75,0.08823659236371661,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1
1,1,0,65,1,1,109.4,7227.45,0.015136735639817642,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,0
0,0,0,2,1,1,91.4,193.6,0.472107438016529,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
0,0,0,27,1,0,49.0,1291.35,0.03794478646377822,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,0,0,40,1,1,50.25,2023.55,0.024832596179980727,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0
1,0,0,5,1,1,75.55,349.65,0.21607321607321608,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,1,1,8,1,0,19.9,153.95,0.1292627476453394,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,1,0,58,1,1,97.8,5458.8,0.017916025500109914,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,0
0,1,1,52,1,0,100.3,5244.45,0.019124979740487564,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,0
0,1,0,3,1,1,55.8,154.55,0.36104820446457453,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0,1,41,1,1,111.15,4507.15,0.024660816702350714,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,20,1,1,98.55,2031.95,0.048500209158689925,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,0
0,0,1,1,1,1,50.05,50.05,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,1,4,1,0,80.8,332.45,0.24304406677695894,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,0,0,23,1,0,20.85,473.9,0.043996623760286985,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0
1,0,0,6,1,0,19.5,106.8,0.18258426966292135,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
0,1,1,8,1,1,19.35,152.6,0.12680209698558323,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0,0,18,1,0,69.5,1199.4,0.057945639486409864,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0
1,0,0,52,0,1,48.8,2555.05,0.019099430539519773,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,0
0,0,0,31,1,1,94.5,2979.2,0.03171992481203008,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,0
0,1,1,29,1,1,20.65,654.85,0.03153393907001603,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0
0,1,0,36,1,1,106.05,3834.4,0.02765752138535364,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,0
0,1,0,16,1,1,100.0,1534.75,0.06515719172503665,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1
0,1,0,42,1,1,108.3,4586.15,0.02361457867710389,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,0
0,0,0,1,1,0,20.55,20.55,1.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1
0,0,0,60,1,1,99.65,5941.05,0.016773129328990666,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,0,0,5,1,1,85.3,424.15,0.20110809855004128,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,0,22,1,0,95.9,2234.95,0.0429092373431173,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,0
0,1,0,36,1,0,20.0,666.75,0.029996250468691414,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,0
0,0,0,4,1,0,70.4,281.0,0.2505338078291815,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,0,0,9,1,0,64.95,547.8,0.11856516976998906,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0,1,1,1,1,0,74.6,74.6,1.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,1,1,12,1,1,49.2,571.15,0.08614199422218333,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,23,1,1,73.75,1756.6,0.04198451554138677,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,0
0,0,0,62,1,1,92.3,5731.45,0.01610412722783938,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0
0,0,0,37,1,0,98.8,3475.55,0.02842715541425098,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,1
0,0,0,8,1,0,19.2,156.85,0.1224099458080969,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,1,0,31,1,0,88.65,2683.2,0.033038908765652956,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
0,1,1,13,1,1,74.4,896.75,0.0829662670755506,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1
0,0,0,24,1,1,98.75,2407.3,0.04102106093964192,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1
0,1,1,45,1,1,95.95,4456.65,0.0215296242693503,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,1,0,69,1,0,105.4,6998.95,0.015059401767407969,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0
0,0,0,2,1,0,20.25,36.8,0.5502717391304348,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,1,1,61,1,1,106.0,6547.7,0.016188890755532478,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,1
0,0,0,41,1,1,104.7,4346.4,0.024088901159580345,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,1
0,0,0,44,0,1,49.05,2265.0,0.021655629139072846,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,0
0,0,0,39,0,0,35.55,1309.15,0.027155024252377494,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,0
0,1,1,72,0,1,65.1,4754.3,0.01369286750941253,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,0
1,0,0,13,1,1,96.85,1235.55,0.07838614382258913,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,1,1,51,1,1,69.75,3562.5,0.019578947368421053,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,0
1,1,0,71,1,1,99.2,7213.75,0.013751516201698146,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,0
1,0,0,22,1,1,96.7,2082.95,0.046424542115749305,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,1
0,0,0,2,1,1,55.05,102.75,0.5357664233576642,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,0,0,56,1,1,106.8,5914.4,0.01805762207493575,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,0
0,0,0,1,1,0,51.25,51.25,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,1,1,23,1,1,57.75,1282.85,0.045016954437385515,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,0
1,1,0,66,1,1,70.85,4738.85,0.014950884708315307,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0
0,0,0,1,1,0,19.55,19.55,1.0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
1,0,0,19,1,1,88.2,1775.8,0.04966775537785787,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1
0,0,0,11,1,1,79.5,795.65,0.09991830578772073,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,1,1,8,1,1,19.75,145.0,0.13620689655172413,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,1
0,1,1,52,1,0,98.15,4993.4,0.01965594584852005,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,0,0,3,1,1,20.25,61.45,0.3295362082994304,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
0,1,1,51,1,1,79.15,4018.55,0.01969615906234836,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,15,1,0,75.65,1146.65,0.06597479614529281,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
1,1,0,64,1,1,94.25,6081.4,0.01549807610089782,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
0,0,0,37,0,1,40.2,1478.85,0.027183284308753428,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0
0,0,0,13,1,0,19.95,243.65,0.08187974553663041,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,0
0,1,0,49,1,1,55.35,2633.95,0.02101406632624006,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0
1,0,0,45,1,1,102.15,4735.35,0.02157179511546137,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,0
0,0,0,18,1,1,71.1,1247.75,0.056982568623522335,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
1,0,0,1,1,1,74.7,74.7,1.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,0,68,0,1,54.1,3794.5,0.014257477928580842,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0,0,54,1,0,19.65,1008.7,0.019480519480519477,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,0
1,1,1,23,1,1,88.45,2130.55,0.04151510173429396,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0
0,0,0,17,1,1,76.65,1313.55,0.05835331734612311,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
0,1,0,71,1,0,80.4,5727.15,0.014038396060867974,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,0
0,1,1,67,1,1,19.25,1372.9,0.01402141452400029,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0
0,1,1,14,1,1,84.8,1203.9,0.07043774399867098,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,0
1,0,0,1,0,1,25.8,25.8,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,0,1,63,1,0,19.5,1215.1,0.016048061887910463,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
0,0,0,41,1,1,68.6,2877.05,0.023843867850749895,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,0
0,1,0,17,1,0,92.6,1579.7,0.058618725074381206,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,1,0,56,1,1,100.55,5514.95,0.018232259585309024,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,0
0,0,0,5,1,0,20.55,96.1,0.2138397502601457,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0
0,0,0,2,0,1,42.6,72.4,0.5883977900552486,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1
0,1,0,3,1,1,19.6,55.25,0.3547511312217195,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0,0,37,1,0,67.45,2443.3,0.027606106495313715,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0
0,0,0,29,1,1,68.85,1970.5,0.03494037046434915,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,0,0,8,1,0,43.55,335.4,0.1298449612403101,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0,0,63,1,1,109.85,7002.95,0.01568624651039919,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,0
0,1,1,7,1,0,20.65,158.95,0.1299150676313306,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0,0,3,1,0,95.4,293.15,0.32543066689408157,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
0,1,1,72,1,0,21.0,1493.75,0.01405857740585774,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0
0,0,0,19,1,1,56.2,1093.4,0.05139930492043168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0
0,1,0,59,1,0,18.4,1057.85,0.017393770383324667,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,0
0,1,1,2,1,0,90.0,190.05,0.473559589581689,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,1
0,1,1,35,1,1,25.75,882.55,0.029176817177497028,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,0
0,0,0,14,1,0,19.6,300.4,0.0652463382157124,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0
0,0,0,14,1,0,75.35,1025.95,0.07344412495735658,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1
0,1,1,69,1,0,19.8,1436.95,0.013779185079508682,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,0
1,1,0,7,1,0,64.2,475.0,0.13515789473684212,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,1,1,69,1,1,75.75,5388.15,0.014058628657331367,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0
0,1,1,72,1,1,78.95,5730.15,0.013777998830746142,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0
0,0,0,8,1,0,100.85,819.55,0.12305533524495149,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,1,1,4,1,0,50.3,217.1,0.23169046522339934,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,1,1,63,1,1,80.3,4896.35,0.016399971407272763,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
0,0,0,72,1,0,19.85,1434.1,0.013841433651767661,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,0
0,0,0,46,1,1,21.1,937.1,0.022516273610073634,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,0
0,1,0,5,1,0,69.95,330.15,0.21187339088293203,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,0,30,1,1,50.0,1474.9,0.03390060343074106,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,0,0,63,1,1,104.75,6536.5,0.016025395854050332,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,0,0,60,1,0,19.85,1128.1,0.01759595780515912,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,0
0,1,0,63,1,1,107.5,6873.75,0.01563920712856883,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,1
0,1,1,25,1,0,85.9,2199.05,0.03906232236647643,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,1,1,1,45.85,45.85,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,1,0,6,1,1,80.8,457.1,0.17676657186611244,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,22,1,0,25.25,566.5,0.04457193292144748,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,0
0,1,1,31,1,0,80.55,2471.6,0.032590224955494414,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0
0,1,1,39,1,1,81.5,3107.3,0.026228558555659254,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,26,1,0,20.9,518.3,0.040324136600424464,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,0
0,1,0,53,1,1,106.1,5769.75,0.01838901165561766,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,1
0,0,0,1,1,0,91.7,91.7,1.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1
0,0,0,12,1,1,67.25,832.3,0.08080019223837559,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,16,1,1,95.6,1555.65,0.061453411757143306,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,1
0,0,0,2,1,0,20.35,45.3,0.44922737306843274,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
0,0,1,39,0,0,45.05,1790.6,0.025159164525857255,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,0
0,0,0,1,1,1,74.95,74.95,1.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,7,0,0,34.65,246.6,0.14051094890510948,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,0,0,4,1,0,69.35,261.65,0.26504872921842154,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,0,0,10,1,1,95.35,898.35,0.10613903267100795,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,1
0,0,0,55,1,1,81.55,4509.5,0.018084044794323094,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0,1,1,72,1,1,75.4,5480.25,0.01375849641895899,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,0
0,1,0,10,1,1,67.8,653.15,0.1038046390568782,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,0
1,0,0,11,1,1,111.4,1183.05,0.09416339123452094,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
0,1,1,15,1,0,46.3,639.45,0.07240597388380639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0
0,1,1,23,1,0,20.4,478.75,0.04261096605744125,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,0
0,0,1,1,1,0,20.05,20.05,1.0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,0
1,0,0,3,1,0,45.0,127.1,0.35405192761605037,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,1,1,47,1,1,96.1,4391.45,0.021883432579216433,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,0
0,0,1,15,1,0,19.65,270.6,0.07261640798226163,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0
0,0,0,66,1,0,99.5,6710.5,0.014827509127486774,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,1
1,1,0,68,1,1,60.65,3975.9,0.0152544078070374,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0
